Date,Qwinj 0866-A1b,Qwinj 0866-A1c,Qwinj 0866-A1f,Qwinj 0866-A2,Qwinj 0866-A2i,Qwinj 0867-B2b,Qwinj 0867-B2c,Qwinj 0867-B2e,Qwinj 0867-B3,Qwinj 1318-A1f,Qwinj 1318-A2,Qwinj 1318-A2i,Qwinj 1318-A3,Qwinj 1318-B1,Qwinj 1318-B1i,Qwinj 1318-B2,Qwinj 1318-B2b,Qwinj 1318-B2c,Qwinj 1318-B2d,Qwinj 1318-B2e,Qwinj 1319-A1,Qwinj 1319-A1a,Qwinj 1319-A1b,Qwinj 1319-A1c,Qwinj 1319-A1d,Qwinj 1319-A1f,Qwinj 1319-A2,Qwinj 1319-A2i,Qwinj 1319-B2,Qwinj 1319-B2c,Qwinj 0839-A1,Qwinj 0839-A1a,Qwinj 0839-A1b,Qwinj 0839-A1c,Qwinj 0839-A1d,Qwinj 0829-B1,Qwinj 0829-B1i,Qwinj 0829-B2,Qwinj 0843-A1,Qwinj 0843-A1a,Qwinj 0843-A1b,Qwinj 0843-A1c,Qwinj 0843-A1f,Qwinj 0843-A2,Qwinj 0844-A2i,Qwinj 0844-A3,Qwinj 0844-B1i,Qwinj 0844-B2,Qwinj 0844-B2b,Qwinj 0844-B2c,Qwinj 0844-B2d,Qwinj 0844-B2e,Qwinj 0451-B1,Qwinj 0451-B1i,Qwinj 0451-B2,Qwinj 1317-A2,Qwinj 1317-A2i,Qwinj 1317-A3,Qwinj 1317-B1,Qwinj 1317-B1i,Qwinj 1317-B2,Qwinj 1317-B2b,Qwinj 1317-B2c,Qwinj 1317-B2d,Qwinj 1317-B2e,Qwinj 1317-B3,Qwinj 1317-C,Qwinj 0853-A1b,Qwinj 0853-A1c,Qwinj 0853-A1f,Qwinj 0853-A2,Qwinj 0853-A2i,Qtotal 402
2/21/19,56.9,148.73,123.77,59.89,160.71,121.5,115.5,4.5,16.5,0,0,0,0,0,0,0,0,0,0,0,0,33.57,0,34.43,0,104.16,0,73.17,202.3,152.37,0,0,0,0,0,15,20,65,0,0,9.96,11.77,134.91,293.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.16
2/22/19,56.9,56.9,56.9,148.73,123.77,121.5,115.5,4.5,16.5,0,0,0,0,0,0,0,0,0,0,0,0,33.57,52.51,0,0,104.16,0,358.03,171.86,157.54,0,0,0,0,0,15,20,65,0,0,9.96,11.77,134.91,293.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.21
2/23/19,56.9,56.9,56.9,56.9,56.9,121.5,115.5,4.5,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.13,42.4,139.93,104.95,98.59,0,0,0,0,0,15,20,65,0,0,9.96,11.77,134.91,293.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.39
2/24/19,56.9,56.9,56.9,56.9,56.9,121.5,115.5,4.5,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,214.13,42.4,358.03,171.86,157.54,0,0,0,0,0,15,20,65,0,0,9.96,11.77,134.91,293.36,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,34.74,18.36,0,21.84,0,0,0,17.37,25.17,3.36,0,16.44,55.03,141.62
2/25/19,56.9,56.9,56.9,56.9,56.9,121.5,115.5,4.5,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,214.13,42.4,358.03,171.86,157.54,0,0,0,0,0,15,20,65,0,0,9.96,11.77,134.91,293.36,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,34.74,18.36,0,21.84,0,0,0,17.37,25.17,3.36,0,16.44,55.03,140.5
2/26/19,56.9,56.9,56.9,56.9,56.9,121.5,115.5,4.5,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,214.13,42.4,358.03,171.86,157.54,0,0,0,0,0,15,20,65,0,0,9.96,11.77,134.91,293.36,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,34.74,18.36,0,21.84,0,0,0,17.37,25.17,3.36,0,16.44,55.03,360.22
2/27/19,56.9,148.73,123.77,59.89,160.71,121.5,115.5,4.5,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.13,42.4,139.93,104.95,98.59,0,0,0,0,0,15,20,65,0,0,9.96,11.77,134.91,293.36,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,34.74,18.36,0,21.84,0,0,0,17.37,25.17,3.36,0,16.44,55.03,362.69
2/28/19,57.93,151.43,126.03,60.98,163.63,121.5,115.5,4.5,16.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.13,42.4,139.93,104.95,98.59,0,0,0,0,0,15,20,65,0,0,9.96,11.77,134.91,293.36,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,34.74,18.36,0,21.84,0,0,0,17.37,25.17,3.36,0,16.44,55.03,362.63
3/1/19,57.93,57.93,57.93,151.43,126.03,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,214.13,42.4,358.03,171.86,157.54,0,0,0,0,0,18,24,78,0,0,9.96,11.77,134.91,293.36,0,0,0,0,0,0,0,0,0,0,0,0,0,7.69,0,34.74,18.36,0,21.84,0,0,0,17.37,25.17,3.36,0,16.44,55.03,364.34
3/2/19,51.72,135.21,112.52,54.45,146.1,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.57,41.7,137.6,103.2,96.94,0,0,0,0,0,18,24,78,0,0,9.96,11.77,134.91,293.36,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15,0,27.79,14.69,0,17.47,0,0,0,13.9,25.17,3.36,0,16.44,55.03,352.62
3/3/19,51.72,135.21,112.52,54.45,146.1,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.57,41.7,137.6,103.2,96.94,0,0,0,0,0,18,24,78,0,0,9.96,11.77,134.91,293.36,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15,0,27.79,14.69,0,17.47,0,0,0,13.9,25.17,3.36,0,16.44,55.03,362.01
3/4/19,51.72,135.21,112.52,54.45,146.1,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.57,41.7,137.6,103.2,96.94,0,0,0,0,0,18,24,78,0,0,8.85,10.46,119.92,260.76,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15,0,27.79,14.69,0,17.47,0,0,0,13.9,25.17,3.36,0,16.44,55.03,362.72
3/5/19,62.07,162.25,135.03,65.34,175.32,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,210.57,41.7,358.03,171.86,157.54,0,0,0,0,0,18,24,78,0,0,8.85,10.46,119.92,260.76,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15,0,27.79,14.69,0,17.47,0,0,0,13.9,25.17,3.36,0,16.44,55.03,363.09
3/6/19,62.07,62.07,62.07,162.25,135.03,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,210.57,41.7,358.03,171.86,157.54,0,0,0,0,0,18,24,78,0,0,8.85,10.46,119.92,260.76,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15,0,27.79,14.69,0,17.47,0,0,0,13.9,25.17,3.36,0,16.44,55.03,362.19
3/7/19,51.72,135.21,112.52,54.45,146.1,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,210.57,41.7,358.03,171.86,157.54,0,0,0,0,0,18,24,78,0,0,8.85,10.46,119.92,260.76,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15,0,27.79,14.69,0,17.47,0,0,0,13.9,25.17,3.36,0,16.44,55.03,362.57
3/8/19,51.72,51.72,51.72,135.21,112.52,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,210.57,41.7,358.03,171.86,157.54,0,0,0,0,0,18,24,78,0,0,8.85,10.46,119.92,260.76,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15,0,27.79,14.69,0,17.47,0,0,0,13.9,25.17,3.36,0,16.44,55.03,363.05
3/9/19,51.33,134.18,111.66,54.03,144.98,109.61,104.2,4.06,14.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.96,41.38,136.55,102.41,96.2,0,0,0,0,0,17.86,23.82,77.4,0,0,8.85,10.46,119.92,260.76,0,0,0,0,0,0,0,0,0,0,0,0,0,6.11,0,27.58,14.58,0,17.34,0,0,0,13.79,24.98,3.33,0,16.32,54.61,363.35
3/10/19,51.26,133.99,111.51,53.95,144.78,109.46,104.05,4.05,14.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208.66,41.32,136.35,102.27,96.07,0,0,0,0,0,14.86,19.82,64.41,0,0,8.85,10.46,119.92,260.76,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1,0,27.54,14.56,0,17.31,0,0,0,13.77,24.94,3.33,0,16.29,54.54,362.07
3/11/19,51.72,135.21,112.52,54.45,146.1,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.57,41.7,137.6,103.2,96.94,0,0,0,0,0,15,20,65,0,0,8.85,10.46,119.92,260.76,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15,0,27.79,14.69,0,17.47,0,0,0,13.9,25.17,3.36,0,16.44,55.03,362.1
3/12/19,51.72,135.21,112.52,54.45,146.1,110.45,105,4.09,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.57,41.7,137.6,103.2,96.94,0,0,0,0,0,15,20,65,0,0,8.85,10.46,119.92,260.76,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15,0,27.79,14.69,0,17.47,0,0,0,13.9,25.17,3.36,0,16.44,55.03,361.94
3/13/19,51.72,135.21,112.52,54.45,146.1,128.86,122.5,4.77,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.57,41.7,137.6,103.2,96.94,0,0,0,0,0,15,20,65,0,0,0,48.73,112.74,288.54,0,0,0,0,0,0,0,0,0,0,0,0,0,6.15,0,27.79,14.69,0,17.47,0,0,0,13.9,25.17,3.36,0,16.44,55.03,360.43
3/14/19,51.72,51.72,51.72,135.21,112.52,128.86,122.5,4.77,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,210.57,41.7,358.03,171.86,157.54,0,0,0,0,0,15,20,65,0,0,0,48.73,112.74,288.54,21.77,6.19,25.31,23.89,0,19.47,3.36,0,0,0,0,0,0,6.15,0,27.79,14.69,0,17.47,0,0,0,13.9,25.17,3.36,0,16.44,55.03,360.71
3/15/19,52.76,137.91,114.77,55.54,149.02,128.86,122.5,4.77,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,210.57,41.7,358.03,171.86,157.54,0,0,0,0,0,15,20,65,0,0,0,48.73,112.74,288.54,21.77,6.19,25.31,23.89,0,19.47,3.36,0,0,0,0,0,0,6.15,0,27.79,14.69,0,17.47,0,0,0,13.9,25.17,3.36,0,16.44,55.03,360.71
3/16/19,52.43,137.05,114.06,55.19,148.09,128.06,121.73,4.74,17.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.61,39.33,129.78,97.34,91.44,0,0,0,0,0,14.91,19.88,64.59,0,0,0,48.73,112.74,288.54,21.63,6.16,25.15,23.74,0,19.35,3.34,0,0,0,0,0,0,6.12,0,27.62,14.6,0,17.36,0,0,0,13.81,25.01,3.33,0,16.34,54.69,359.9
3/17/19,52.76,137.91,114.77,55.54,149.02,128.86,122.5,4.77,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199.86,39.58,130.6,97.95,92.01,0,0,0,0,0,15,20,65,0,0,0,48.73,112.74,288.54,21.77,6.19,25.31,23.89,0,19.47,3.36,0,0,0,0,0,0,6.15,0,27.79,14.69,0,17.47,0,0,0,13.9,25.17,3.36,0,16.44,55.03,363.24
3/18/19,52.76,52.76,52.76,137.91,114.77,128.86,122.5,4.77,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,199.86,39.58,358.03,171.86,157.54,0,0,0,0,0,15,20,65,0,0,0,48.73,112.74,288.54,46.75,0,3.25,44.75,0,4.5,0.75,0,0,0,0,0,0,6.15,0,27.79,14.69,0,17.47,0,0,0,13.9,25.17,3.36,0,16.44,55.03,361.52
3/19/19,52.76,52.76,52.76,52.76,52.76,128.86,122.5,4.77,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,199.86,39.58,358.03,171.86,157.54,0,0,0,0,0,15,20,65,0,0,0,48.73,112.74,288.54,46.75,0,3.25,44.75,0,4.5,0.75,0,0,0,0,0,0,7.69,0,34.74,18.36,0,21.84,0,0,0,17.37,25.17,3.36,0,16.44,55.03,360.39
3/20/19,52.76,52.76,52.76,52.76,52.76,128.86,122.5,4.77,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,199.86,39.58,358.03,171.86,157.54,0,0,0,0,0,15,20,65,0,0,0,48.73,112.74,288.54,46.75,0,3.25,44.75,0,4.5,0.75,0,0,0,0,0,0,7.69,0,34.74,18.36,0,21.84,0,0,0,17.37,25.17,3.36,0,16.44,55.03,359.72
3/21/19,52.76,52.76,52.76,52.76,52.76,128.86,122.5,4.77,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,199.86,39.58,358.03,171.86,157.54,0,0,0,0,0,15,20,65,0,0,0,48.73,112.74,288.54,65.45,0,4.55,62.65,0,6.3,1.05,0,0,0,0,0,0,7.69,0,34.74,18.36,0,21.84,0,0,0,17.37,25.17,3.36,0,16.44,55.03,358.85
3/22/19,52.76,52.76,52.76,52.76,52.76,128.86,122.5,4.77,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,199.86,39.58,358.03,171.86,157.54,0,0,0,0,0,15,20,65,0,0,0,48.73,112.74,288.54,65.45,0,4.55,62.65,0,6.3,1.05,0,0,0,0,0,0,7.69,0,34.74,18.36,0,21.84,0,0,0,17.37,25.17,3.36,0,16.44,55.03,358.37
3/23/19,52.76,52.76,52.76,52.76,52.76,128.86,122.5,4.77,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.29,38.87,128.27,96.2,90.37,0,0,0,0,0,15,20,65,0,0,0,48.73,112.74,288.54,93.5,0,6.5,89.5,0,9,1.5,0,0,0,0,0,0,7.69,0,34.74,18.36,0,21.84,0,0,0,17.37,25.17,3.36,0,16.44,55.03,359.12
3/24/19,52.76,52.76,52.76,52.76,52.76,128.86,122.5,4.77,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,196.29,38.87,358.03,171.86,157.54,0,0,0,0,0,15,20,65,0,0,0,48.73,112.74,288.54,93.5,0,6.5,89.5,0,9,1.5,0,0,0,0,0,0,7.69,0,34.74,18.36,0,21.84,0,0,0,17.37,25.17,3.36,0,16.44,55.03,358.93
3/25/19,52.76,137.91,114.77,55.54,149.02,128.86,122.5,4.77,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.29,38.87,128.27,96.2,90.37,0,0,0,0,0,15,20,65,0,0,0,48.73,112.74,288.54,93.5,0,6.5,89.5,0,9,1.5,0,0,0,0,0,0,7.69,0,34.74,18.36,0,21.84,0,0,0,17.37,25.17,3.36,0,16.44,55.03,359.37
3/26/19,52.76,137.91,114.77,55.54,149.02,128.86,122.5,4.77,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.29,38.87,128.27,96.2,90.37,0,0,0,0,0,15,20,65,0,0,96.96,0,127.68,135.36,93.5,0,6.5,89.5,0,9,1.5,0,0,0,0,0,0,7.69,0,34.74,18.36,0,21.84,0,0,0,17.37,25.17,3.36,0,16.44,55.03,359.88
3/27/19,52.76,52.76,52.76,137.91,114.77,117.82,112,4.36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,196.29,38.87,358.03,171.86,157.54,0,0,0,0,0,12,16,52,0,0,96.96,0,127.68,135.36,93.5,0,6.5,89.5,0,9,1.5,0,0,0,0,0,0,7.69,0,34.74,18.36,0,21.84,0,0,0,17.37,25.17,3.36,0,16.44,55.03,359.42
3/28/19,52.76,52.76,52.76,52.76,52.76,117.82,112,4.36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,196.29,38.87,358.03,171.86,157.54,0,0,0,0,0,12,16,52,0,0,96.96,0,127.68,135.36,23.63,0,87.06,35.82,10.2,33.58,9.7,0,0,0,0,0,0,7.69,0,34.74,18.36,0,21.84,0,0,0,17.37,32.72,4.36,0,21.38,71.54,310.65
3/29/19,52.76,52.76,52.76,52.76,52.76,117.82,112,4.36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,196.29,38.87,358.03,171.86,157.54,0,0,0,0,0,12,16,52,0,0,96.96,0,127.68,135.36,47.26,0,174.13,71.64,20.4,67.16,19.4,0,0,0,0,0,0,7.69,0,34.74,18.36,0,21.84,0,0,0,17.37,32.72,4.36,0,21.38,71.54,454.51
3/30/19,52.76,52.76,52.76,52.76,52.76,117.82,112,4.36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,196.29,38.87,358.03,171.86,157.54,0,0,0,0,0,12,16,52,0,0,96.96,0,127.68,135.36,47.26,0,174.13,71.64,20.4,67.16,19.4,0,0,0,0,0,0,10,0,45.16,23.87,0,28.39,0,0,0,22.58,50.34,6.71,0,32.89,110.07,523.4
3/31/19,51.48,134.56,111.98,54.19,145.4,114.95,109.28,4.26,15.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.52,37.92,125.15,93.86,88.17,0,0,0,0,0,11.71,15.61,50.74,0,0,96.96,0,127.68,135.36,46.11,0,169.9,69.9,19.9,65.53,18.93,0,0,0,0,0,0,15.01,0,67.79,35.83,0,42.61,0,0,0,33.9,49.11,6.55,0,32.09,107.39,524
4/1/19,52.76,137.91,114.77,55.54,149.02,117.82,112,4.36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.29,38.87,128.27,96.2,90.37,0,0,0,0,0,12,16,52,0,0,96.96,0,127.68,135.36,49.63,0,182.84,75.22,21.42,70.52,20.37,0,0,0,0,0,0,15.38,0,69.48,36.72,0,43.67,0,0,0,34.74,50.34,6.71,0,32.89,110.07,523.31
4/2/19,52.76,52.76,52.76,137.91,114.77,117.82,112,4.36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,196.29,38.87,358.03,171.86,157.54,0,0,0,0,0,12,16,52,0,0,96.96,0,127.68,135.36,49.63,0,182.84,75.22,21.42,70.52,20.37,0,0,0,0,0,0,23.08,0,104.22,55.09,0,65.51,0,0,0,52.11,50.34,6.71,0,32.89,110.07,524.45
4/3/19,50.69,132.5,110.27,53.36,143.18,117.82,112,4.36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196.29,38.87,128.27,96.2,90.37,0,0,0,0,0,12,16,52,0,0,96.96,0,127.68,135.36,49.63,0,182.84,75.22,21.42,70.52,20.37,0,0,0,0,0,0,23.08,0,104.22,55.09,0,65.51,0,0,0,52.11,75.5,10.07,0,49.33,165.1,516.39
4/4/19,50.69,132.5,110.27,53.36,143.18,117.82,112,4.36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192.72,38.16,125.94,94.45,88.73,0,0,0,0,0,12,16,52,0,0,107.73,0,141.87,150.4,49.63,0,182.84,75.22,21.42,70.52,20.37,0,0,0,0,3.6,2.95,15.72,0,106.77,16.05,0,108.08,13.43,0,3.28,30.13,75.5,10.07,0,49.33,165.1,532.29
4/5/19,50.69,50.69,50.69,132.5,110.27,117.82,112,4.36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,192.72,38.16,358.03,171.86,157.54,0,0,0,0,0,12,16,52,0,0,107.73,0,141.87,150.4,49.63,0,182.84,75.22,21.42,70.52,20.37,0,0,0,0,3.6,4.91,26.2,0,177.95,26.75,0,180.13,22.38,0,5.46,50.22,88.09,11.74,0,57.55,192.62,520.34
4/6/19,50.69,50.69,50.69,50.69,50.69,117.82,112,4.36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,192.72,38.16,358.03,171.86,157.54,0,0,0,0,0,12,16,52,0,0,107.73,0,141.87,150.4,49.63,0,182.84,75.22,21.42,70.52,20.37,0,0,0,0,3.6,4.91,26.2,0,177.95,26.75,0,180.13,22.38,0,5.46,50.22,88.09,11.74,0,57.55,192.62,521.65
4/7/19,50.69,50.69,50.69,50.69,50.69,117.82,112,4.36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,192.72,38.16,358.03,171.86,157.54,0,0,0,0,0,12,16,52,0,0,107.73,0,141.87,150.4,49.63,0,182.84,75.22,21.42,70.52,20.37,0,0,0,0,3.6,4.91,26.2,0,177.95,26.75,0,180.13,22.38,0,5.46,50.22,88.09,11.74,0,57.55,192.62,523.74
4/8/19,50.69,132.5,110.27,53.36,143.18,117.82,112,4.36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.58,36.75,121.27,90.95,85.44,0,0,0,0,0,16.5,22,71.5,0,0,105.04,0,138.32,146.64,47.26,0,174.13,71.64,20.4,67.16,19.4,0,0,0,0,3.6,4.91,26.2,0,177.95,26.75,0,180.13,22.38,0,5.46,50.22,88.09,11.74,0,57.55,192.62,525.22
4/9/19,50.69,132.5,110.27,53.36,143.18,127.78,87.78,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.58,36.75,121.27,90.95,85.44,0,0,0,0,0,16.5,22,71.5,0,0,105.04,0,138.32,146.64,47.26,0,174.13,71.64,20.4,67.16,19.4,0,0,0,0,6,4.91,26.2,0,177.95,26.75,0,180.13,22.38,0,5.46,50.22,100.67,13.42,0,65.77,220.13,528.21
4/10/19,50.69,50.69,50.69,132.5,110.27,127.78,87.78,0,13.33,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,185.58,36.75,358.03,171.86,157.54,0,0,0,0,0,0,0,110,0,0,105.04,0,138.32,146.64,47.26,0,174.13,71.64,20.4,67.16,19.4,0,0,0,0,6,4.91,26.2,0,177.95,26.75,0,180.13,22.38,0,5.46,50.22,100.67,13.42,0,65.77,220.13,523.53
4/11/19,78.33,91.99,121.13,81.06,117.49,119.79,82.29,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,185.58,36.75,358.03,171.86,157.54,0,0,0,0,0,0,0,110,0,0,105.04,0,138.32,146.64,47.26,0,174.13,71.64,20.4,67.16,19.4,0,0,0,0,6,4.91,26.2,0,177.95,26.75,0,180.13,22.38,0,5.46,50.22,100.67,13.42,0,65.77,220.13,524.27
4/12/19,79.93,93.87,123.61,82.71,119.89,119.79,82.29,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,185.58,36.75,358.03,171.86,157.54,0,0,0,0,0,0,0,110,0,0,105.04,0,138.32,146.64,47.26,0,174.13,71.64,20.4,67.16,19.4,0,0,0,0,6,4.91,26.2,0,177.95,26.75,0,180.13,22.38,0,5.46,50.22,100.67,13.42,0,65.77,220.13,523.14
4/13/19,79.93,79.93,79.93,93.87,123.61,119.79,82.29,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,185.58,36.75,358.03,171.86,157.54,0,0,0,0,0,0,0,110,0,0,105.04,0,138.32,146.64,47.26,0,174.13,71.64,20.4,67.16,19.4,0,0,0,0,6,4.91,26.2,0,177.95,26.75,0,180.13,22.38,0,5.46,50.22,100.67,13.42,0,65.77,220.13,522.25
4/14/19,79.93,79.93,79.93,79.93,79.93,119.79,82.29,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,185.58,36.75,358.03,171.86,157.54,0,0,0,0,0,0,0,110,0,0,105.04,0,138.32,146.64,47.26,0,174.13,71.64,20.4,67.16,19.4,0,0,0,0,6,4.91,26.2,0,177.95,26.75,0,180.13,22.38,0,5.46,50.22,100.67,13.42,0,65.77,220.13,525.5
4/15/19,79.93,79.93,79.93,79.93,79.93,119.79,82.29,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,185.58,36.75,358.03,171.86,157.54,0,0,0,0,0,0,0,110,0,0,105.04,0,138.32,146.64,47.26,0,174.13,71.64,20.4,67.16,19.4,0,0,0,0,6,0,0,10.9,185.29,143.73,0,118.53,0,0,0,41.55,100.67,13.42,0,65.77,220.13,523.3
4/16/19,79.93,79.93,79.93,79.93,79.93,167.71,115.21,0,17.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,185.58,36.75,358.03,171.86,157.54,0,0,0,0,0,0,0,110,0,0,105.04,0,138.32,146.64,47.26,0,174.13,71.64,20.4,67.16,19.4,0,0,0,0,6,0,0,10.9,185.29,143.73,0,118.53,0,0,0,41.55,100.67,13.42,0,65.77,220.13,523.9
4/17/19,79.93,79.93,79.93,79.93,79.93,119.79,82.29,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,185.58,36.75,358.03,171.86,157.54,0,0,0,0,0,0,0,110,0,0,105.04,0,138.32,146.64,47.26,0,174.13,71.64,20.4,67.16,19.4,0,0,0,0,6,0,0,10.9,185.29,143.73,0,118.53,0,0,0,41.55,100.67,13.42,0,65.77,220.13,524.56
4/18/19,79.93,79.93,79.93,79.93,79.93,75,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,185.58,36.75,358.03,171.86,157.54,0,0,0,0,0,0,0,110,0,0,105.04,0,138.32,146.64,30.77,47.18,197.95,30.77,7.18,86.15,0,0,0,0,0,6,0,0,10.9,185.29,143.73,0,118.53,0,0,0,41.55,13.53,14.49,139.13,56.04,176.81,527.99
4/19/19,79.93,79.93,79.93,79.93,79.93,75,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,185.58,36.75,358.03,171.86,157.54,0,0,0,0,0,0,0,110,0,0,105.04,0,138.32,146.64,30.77,47.18,197.95,30.77,7.18,86.15,0,0,0,0,0,6,0,0,10.9,185.29,143.73,0,118.53,0,0,0,37.4,10.14,10.87,104.35,42.03,132.61,528.55
4/20/19,79.93,79.93,79.93,79.93,79.93,75,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,185.58,36.75,358.03,171.86,157.54,0,0,0,0,0,0,0,110,0,0,105.04,0,138.32,146.64,23.08,35.38,148.46,23.08,5.38,64.62,0,0,0,0,0,6,0,0,10.9,185.29,143.73,0,118.53,0,0,0,37.4,10.14,10.87,104.35,42.03,132.61,532.35
4/21/19,79.93,79.93,79.93,79.93,79.93,75,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.91,37.07,263.71,29.65,65.66,0,0,0,0,0,0,0,110,0,0,105.04,0,138.32,146.64,23.08,35.38,148.46,23.08,5.38,64.62,0,0,0,0,0,6,0,0,10.9,185.29,143.73,0,118.53,0,0,0,37.4,10.82,11.59,111.3,44.83,141.45,530.01
4/22/19,79.93,79.93,79.93,79.93,79.93,75,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.51,0,0,123.91,37.07,358.03,171.86,157.54,0,0,0,0,0,0,0,110,0,0,105.04,0,138.32,146.64,23.08,35.38,148.46,23.08,5.38,64.62,0,0,0,0,0,6,0,0,10.9,185.29,143.73,0,118.53,0,0,0,37.4,10.82,11.59,111.3,44.83,141.45,531.17
